date,ticker,ret_1d,ret_5d,ret_10d,ret_20d,rsi_14,atr_14_pct,volume_ratio_20,dist_ma20,dist_ma50,dist_ma200,rolling_vol_20,label_target_stop,label_median_return,forward_return
1998-09-08,AAPL,0.0889687,0.226453,-0.071321,0.0082367,41.3966,0.0814659,0.58175,-0.00786217,0.0695192,0.461118,0.0503899,0,0,-0.148692
1998-09-09,AAPL,-0.0228773,0.0952351,-0.0842268,-0.0416669,42.5641,0.0805065,0.570109,-0.0285122,0.0399989,0.422563,0.0502811,1,0,-0.145485
1998-09-10,AAPL,0.0200686,0.072058,-0.0557268,-0.0483616,44.9496,0.0819672,0.858107,-0.00651409,0.0553274,0.445627,0.0501046,0,0,-0.191803
1998-09-11,AAPL,-0.0131139,0.0866435,0.00333611,-0.0459586,38.2514,0.0796155,0.575554,-0.0172217,0.0370742,0.42128,0.0500718,0,0,-0.0664468
1998-09-14,AAPL,-0.0116301,0.0587183,0.0877489,-0.0817905,40.6975,0.077311,0.41049,-0.024431,0.0204073,0.399513,0.0496963,0,0,0.00672226
1998-09-15,AAPL,0.0268921,-0.00163388,0.224449,-0.0894184,44.0679,0.0752864,0.751521,0.0067561,0.0433748,0.431576,0.0493974,0,0,0.014729
1998-09-16,AAPL,-0.0229147,-0.00167214,0.0934037,-0.123348,43.2133,0.0772913,0.462545,-0.00945847,0.0156851,0.393662,0.0493824,1,0,0.00167494
1998-09-17,AAPL,-0.0351737,-0.055737,0.0123047,-0.121949,46.4288,0.0735363,0.490654,-0.0379144,-0.0218708,0.340074,0.0493347,1,0,0.01736
1998-09-18,AAPL,0.020832,-0.0232573,0.0613711,-0.0953841,56.949,0.0658405,0.560285,-0.0127605,-0.00423379,0.362696,0.0496485,1,0,-0.00170057
1998-09-21,AAPL,0.00510171,-0.00672226,0.0516013,-0.14099,68.3999,0.0611554,0.570488,0.000422709,-0.00179079,0.364289,0.0476251,0,0,0.0152275
1998-09-22,AAPL,0.00169194,-0.0310975,-0.0326806,-0.101671,61.2743,0.0542956,0.514827,0.00783062,-0.00175423,0.361224,0.0469347,0,0,-0.0253362
1998-09-23,AAPL,0.0354737,0.026802,0.025085,-0.0612546,60.8912,0.0497557,0.586831,0.0471474,0.0309454,0.403702,0.0477032,0,0,-0.030996
1998-09-24,AAPL,0.00489365,0.069443,0.00983543,-0.0464394,66.3155,0.0499771,0.976524,0.054975,0.0337304,0.404669,0.0476821,0,0,-0.0454545
1998-09-25,AAPL,0.00649309,0.0544213,0.0298984,0.0333342,65.5912,0.0475807,0.507138,0.0600096,0.0397445,0.407755,0.0449072,0,0,-0.0838714
1998-09-28,AAPL,0.008064,0.057529,0.05042,0.142593,54.6096,0.0454857,0.956599,0.0614799,0.0469001,0.412867,0.0397619,0,0,-0.0416002
1998-09-29,AAPL,0.0112022,0.0675693,0.0343706,0.266534,62.6869,0.0461119,0.771206,0.0613833,0.0567867,0.42228,0.0332244,0,0,-0.107596
1998-09-30,AAPL,-0.0348107,-0.00489365,0.0217772,0.117215,50,0.0459014,0.463672,0.0189599,0.0186365,0.366863,0.0289734,0,0,-0.0344269
1998-10-01,AAPL,-0.0639362,-0.0730531,-0.0086831,0.00351472,41.1426,0.0490366,1.09882,-0.0463478,-0.0468414,0.274502,0.0314692,0,0,0.0210176
1998-10-02,AAPL,-0.017512,-0.095161,-0.0459185,0.0126346,40.4496,0.0508019,1.39787,-0.0635955,-0.0635956,0.247561,0.0311467,0,1,0.058823
1998-10-05,AAPL,-0.0819976,-0.176,-0.128597,-0.0836309,26.9229,0.0586683,1.58157,-0.136993,-0.139229,0.141557,0.0358232,0,1,0.168935
1998-10-06,AAPL,0.0116532,-0.175633,-0.119931,-0.148692,31.0005,0.0588153,1.1464,-0.120228,-0.128324,0.151033,0.0291661,0,1,0.161228
1998-10-07,AAPL,-0.019196,-0.162296,-0.166396,-0.145485,32.8043,0.0599667,1.33441,-0.130731,-0.144284,0.125308,0.0290805,0,1,0.211351
1998-10-08,AAPL,-0.0352228,-0.1366,-0.199674,-0.191803,25.6417,0.0673718,1.89946,-0.15292,-0.172512,0.0823346,0.0289661,1,1,0.23935
1998-10-09,AAPL,0.139958,0.00178242,-0.0935482,-0.0664468,44.4445,0.0649466,1.76481,-0.0310347,-0.0560019,0.229026,0.0436668,1,1,0.0836309
1998-10-12,AAPL,0.0658353,0.163107,-0.0416002,0.00672226,51.1784,0.06487,1.56729,0.0324015,0.00462775,0.304391,0.0460561,0,0,-0.0217015
1998-10-13,AAPL,0.0350592,0.190017,-0.0189889,0.014729,51.1784,0.0652071,2.22694,0.0677686,0.0378301,0.344166,0.046316,0,0,-0.0935482
1998-10-14,AAPL,-0.0354845,0.170254,-0.0196738,0.00167494,47.1518,0.0727424,4.35207,0.0297907,-0.000702941,0.291039,0.0467302,0,0,-0.102006
1998-10-15,AAPL,-0.0200656,0.18864,0.0262712,0.01736,44.7532,0.0748415,1.52168,0.00825917,-0.0210816,0.260032,0.0462567,0,0,-0.0716739
1998-10-16,AAPL,0.00170638,0.0444843,0.046346,-0.00170057,44.0627,0.0734973,1.08377,0.0100665,-0.0193129,0.257087,0.0460527,0,0,-0.0272585
1998-10-19,AAPL,0.0221451,0.00166934,0.165049,0.0152275,45.0918,0.0725001,0.824596,0.0316358,0.0018689,0.280265,0.0462789,0,0,-0.0399975
1998-10-20,AAPL,-0.0383309,-0.0693533,0.107485,-0.0253362,44.9542,0.0767515,0.655171,-0.00662687,-0.0355674,0.226963,0.0470983,0,0,-0.0346629
1998-10-21,AAPL,0.0294608,-0.00668854,0.162427,-0.030996,53.7706,0.0725108,0.72946,0.0243141,-0.00615777,0.259214,0.0468883,0,0,-0.0454547
1998-10-22,AAPL,-0.0101004,0.00341275,0.192696,-0.0454545,54.4851,0.071793,0.54527,0.016422,-0.014448,0.24244,0.0469158,0,0,-0.0272122
1998-10-23,AAPL,-0.0340145,-0.032369,0.0106755,-0.0838714,59.6365,0.0706741,0.604962,-0.0137183,-0.0459562,0.196677,0.0474094,0,0,-0.00528136
1998-10-26,AAPL,0.0545772,-0.00166656,0,-0.0416002,63,0.067255,0.803849,0.0424633,0.00777171,0.257906,0.0490223,0,0,-0.0317175
1998-10-27,AAPL,-0.05843,-0.022532,-0.0903226,-0.107596,58.154,0.0763677,0.891626,-0.0126052,-0.0476837,0.181034,0.0504861,1,0,0.0195055
1998-10-28,AAPL,0.0443266,-0.00841698,-0.0150492,-0.0344269,64.4579,0.0700945,0.592905,0.0330617,-0.0023713,0.229818,0.0510485,0,0,-0.0458405
1998-10-29,AAPL,-0.0101861,-0.00850286,-0.00511913,0.0210176,53.9035,0.0651801,0.562897,0.0214638,-0.0100853,0.213908,0.0490111,0,0,-0.0377365
1998-10-30,AAPL,0.0188667,0.0457749,0.0119243,0.058823,48.9712,0.0600047,0.525676,0.0377355,0.0105128,0.233126,0.0489204,0,0,-0.139731
1998-11-02,AAPL,0.0134702,0.00501102,0.00333611,0.168935,46.0871,0.0543427,0.430591,0.0437815,0.02713,0.245844,0.0447757,0,0,-0.0930231
1998-11-03,AAPL,0.00498306,0.0726968,0.0485268,0.161228,51.6591,0.0473437,0.630147,0.0413991,0.0341539,0.248177,0.044778,0,0,-0.0479337
1998-11-04,AAPL,0.023139,0.0509336,0.0420879,0.211351,57.7466,0.0452343,1.05419,0.0556833,0.0593145,0.272903,0.0444195,0,0,-0.129241
1998-11-05,AAPL,-0.0129232,0.0480274,0.0391162,0.23935,55.4547,0.0453589,1.0264,0.0316596,0.0468788,0.25255,0.0435266,0,0,-0.142389
1998-11-06,AAPL,-0.00327311,0.0252539,0.0721849,0.0836309,52.1534,0.0432795,1.33344,0.0242188,0.0431305,0.244662,0.0321244,0,0,-0.113302
1998-11-09,AAPL,-0.0377673,-0.0265793,-0.0217015,-0.0217015,52.153,0.0458316,1.10159,-0.0133847,0.00239501,0.194298,0.0301125,0,0,-0.124575
1998-11-10,AAPL,-0.0409561,-0.0710757,-0.00354587,-0.0935482,42.5926,0.0476618,1.48078,-0.04915,-0.0407267,0.142404,0.0301637,0,0,-0.0889687
1998-11-11,AAPL,-0.0444843,-0.132472,-0.0882857,-0.102006,39.1488,0.0534719,1.7883,-0.0867352,-0.0831176,0.089039,0.0306861,1,0,-0.0465553
1998-11-12,AAPL,0.0130346,-0.109658,-0.0668972,-0.0716739,44.5945,0.05239,1.14859,-0.0715152,-0.0703728,0.100467,0.0307157,0,0,-0.00735248
1998-11-13,AAPL,0.0496325,-0.0623992,-0.0387211,-0.0272585,43.5779,0.0495374,1.50271,-0.0240995,-0.0247996,0.151847,0.0328063,0,0,-0.0893145
1998-11-16,AAPL,0.00875916,-0.0170638,-0.0431895,-0.0399975,53.1918,0.0440231,0.736131,-0.0135284,-0.0167279,0.158512,0.0324653,0,0,-0.0677101
1998-11-17,AAPL,-0.0329871,-0.00889623,-0.0793396,-0.0346629,41.2089,0.0442425,0.410138,-0.0444326,-0.0473743,0.11733,0.0321819,0,0,-0.0574501
1998-11-18,AAPL,0.0179522,0.0558657,-0.0840069,-0.0454547,45.6987,0.0425805,0.647982,-0.0250201,-0.0292433,0.13426,0.0317274,0,0,-0.056437
1998-11-19,AAPL,0.00881778,0.0514707,-0.0638315,-0.0272122,43.8888,0.0432074,0.67919,-0.0150679,-0.0194074,0.141077,0.0317484,0,0,-0.0157333
1998-11-20,AAPL,-0.012237,-0.0105072,-0.0722508,-0.00528136,39.6644,0.0465238,0.779172,-0.0268692,-0.0301765,0.124098,0.0309567,0,0,-0.0070792
1998-11-23,AAPL,0.0265502,0.00694399,-0.0102383,-0.0317175,43.4555,0.0466752,1.11687,0.000604701,-0.00391465,0.150818,0.0290391,0,1,0.0482758
1998-11-24,AAPL,-0.00862013,0.0323171,0.0231334,0.0195055,37.9124,0.0464601,0.631225,-0.00896108,-0.0112785,0.137917,0.0259997,0,1,0.107825
1998-11-25,AAPL,-0.0226103,-0.00881778,0.0465553,-0.0458405,36.8984,0.0471537,0.603307,-0.0291097,-0.0324692,0.109356,0.024512,0,1,0.117437
1998-11-27,AAPL,-0.00177925,-0.0192296,0.0312513,-0.0377365,37.0968,0.0459643,0.309937,-0.0289919,-0.0336916,0.104646,0.0244407,0,1,0.165774
1998-11-30,AAPL,-0.0891273,-0.0955755,-0.105078,-0.139731,32.3944,0.0519994,1.10928,-0.109136,-0.117475,0.00422436,0.0304969,1,1,0.277886
1998-12-01,AAPL,0.0684958,-0.05862,-0.052083,-0.0930231,46.4289,0.0519365,1.61285,-0.0434463,-0.0555578,0.070569,0.0344477,0,1,0.173991
1998-12-02,AAPL,0.0549447,0.00173902,0.0341123,-0.0479337,58.5154,0.0498517,1.69937,0.0116813,-0.00311389,0.126663,0.0367619,0,1,0.13715
1998-12-03,AAPL,-0.0642381,-0.0409258,-0.0493828,-0.129241,49.0348,0.0560569,1.10553,-0.0466091,-0.0647564,0.0521068,0.0386837,0,1,0.224492
1998-12-04,AAPL,-0.0278276,-0.0659526,-0.083914,-0.142389,40.4862,0.0584793,1.26114,-0.0659528,-0.0878698,0.0207968,0.0389498,0,1,0.322519
1998-12-07,AAPL,0.0305324,0.0567514,-0.0442482,-0.113302,43.023,0.0560851,1.01095,-0.0314779,-0.0573951,0.0499188,0.0397943,0,1,0.237039
1998-12-08,AAPL,-0.0500002,-0.0604422,-0.115519,-0.124575,41.7292,0.0605685,1.2114,-0.073841,-0.10101,-0.0042423,0.0403799,1,1,0.403511
1998-12-09,AAPL,-0.0019492,-0.111113,-0.109567,-0.0889687,39.2997,0.0608263,1.0842,-0.0714553,-0.0989731,-0.00767598,0.039569,1,1,0.406252
1998-12-10,AAPL,0,-0.0500929,-0.0889687,-0.0465553,38.0954,0.0592918,0.753839,-0.0693455,-0.0958544,-0.00898208,0.0384574,1,1,0.433594
1998-12-11,AAPL,0.0546876,0.0305324,-0.037434,-0.00735248,45.4212,0.0562174,1.31741,-0.0180934,-0.0453637,0.0435781,0.04028,1,1,0.366667
1998-12-14,AAPL,-0.0370347,-0.0370347,0.0176149,-0.0893145,39.2087,0.0581048,0.984703,-0.0500534,-0.0793839,0.00341698,0.0394082,1,1,0.430769
1998-12-15,AAPL,0.0326902,0.0467842,-0.0164857,-0.0677101,43.4481,0.0565312,0.52601,-0.0154923,-0.0500288,0.0345519,0.0401306,1,1,0.232777
1998-12-16,AAPL,-0.022345,0.0253925,-0.0885421,-0.0574501,43.5987,0.0587756,0.73197,-0.0346594,-0.0713873,0.010131,0.0397945,1,1,0.259048
1998-12-17,AAPL,0.0190464,0.0449225,-0.00742068,-0.056437,45.6375,0.0590121,0.646392,-0.0133705,-0.0545033,0.0278871,0.0398228,1,1,0.222429
1998-12-18,AAPL,0.0523365,0.0425932,0.0744261,-0.0157333,59.4204,0.0536666,1.48297,0.0391285,-0.00747501,0.0798988,0.041513,1,1,0.152753
1998-12-21,AAPL,-0.00355217,0.0788444,0.0388898,-0.0070792,53.0863,0.0501653,0.672358,0.0358197,-0.0109658,0.0740336,0.0414273,1,1,0.106951
1998-12-22,AAPL,0.08378,0.132218,0.185188,0.0482758,56.1539,0.0457,2.05399,0.119706,0.0715554,0.161537,0.0449535,1,0,0.0197356
1998-12-23,AAPL,0.0476972,0.213333,0.244143,0.107825,69.445,0.0429465,2.03788,0.166454,0.121993,0.214398,0.0458687,1,0,-0.0109883
1998-12-24,AAPL,-0.0141306,0.173831,0.226562,0.117437,71.1382,0.0406048,0.332841,0.143064,0.104971,0.195005,0.0456392,1,0,0.031848
1998-12-28,AAPL,0.0414015,0.161633,0.211111,0.165774,72.2658,0.0409567,1.15228,0.180398,0.147972,0.241881,0.046209,1,0,-0.0183475
1998-12-29,AAPL,-0.00152896,0.163992,0.255766,0.277886,80.4351,0.0398163,0.624004,0.163681,0.143567,0.237327,0.040524,1,0,0.0015313
1998-12-30,AAPL,-0.0183756,0.0542757,0.19367,0.173991,76.764,0.0403388,0.402762,0.13271,0.120943,0.21207,0.0389855,1,0,0.0280821
1998-12-31,AAPL,0.0218395,0.0282556,0.247617,0.13715,78.0396,0.0408942,0.489712,0.149424,0.142308,0.235924,0.037672,0,0,0
1999-01-04,AAPL,0.00763584,0.0509579,0.233647,0.224492,75.8626,0.0410172,1.6684,0.146034,0.148387,0.242641,0.0339331,1,0,-0.0500022
1999-01-05,AAPL,0.0499995,0.0596347,0.230907,0.322519,85.3063,0.0410222,2.32856,0.185934,0.201416,0.301452,0.0337486,0,0,-0.0721506
1999-01-06,AAPL,-0.0360753,0.0229722,0.190731,0.237039,75.8894,0.0459794,2.09187,0.130767,0.154073,0.251564,0.0352679,1,0,-0.0928138
1999-01-07,AAPL,0.0778447,0.123245,0.18421,0.403511,83.2764,0.0454364,2.09498,0.197805,0.238732,0.345563,0.0351626,0,0,-0.193056
1999-01-08,AAPL,0,0.0992386,0.130298,0.406252,82.6855,0.0484128,0.988955,0.177433,0.232118,0.341983,0.0351107,0,0,-0.161111
1999-01-11,AAPL,0.0194432,0.112119,0.168791,0.433594,81.7843,0.0460296,0.807274,0.178926,0.249872,0.364147,0.0348729,0,0,-0.189373
1999-01-12,AAPL,0.00544925,0.0649335,0.12844,0.366667,82.6567,0.0475226,1.17008,0.166797,0.250084,0.367679,0.0339767,1,0,-0.169376
1999-01-13,AAPL,0.008132,0.113773,0.139359,0.430769,79.5651,0.0502114,1.43782,0.155819,0.253877,0.374915,0.0317867,0,0,-0.147849
1999-01-14,AAPL,-0.110215,-0.0805553,0.032762,0.232777,54.417,0.0615024,2.15022,0.0185408,0.113429,0.220874,0.0421731,0,0,-0.0891235
1999-01-15,AAPL,-0.00151048,-0.0819441,0.00916246,0.259048,56.0003,0.0638646,1.20726,0.00647221,0.109657,0.216551,0.0415793,0,0,-0.0726179
1999-01-19,AAPL,-0.010592,-0.108992,-0.00909303,0.222429,50,0.0642204,0.634124,-0.0131292,0.0966152,0.201266,0.0418455,0,0,-0.0948007
1999-01-20,AAPL,-0.00764478,-0.120596,-0.0634931,0.152753,49.2308,0.0651554,0.923212,-0.0269871,0.0868468,0.189723,0.040913,0,0,-0.112479
1999-01-21,AAPL,-0.0431433,-0.165324,-0.0703601,0.106951,46.3767,0.0716588,0.702331,-0.0731349,0.0395388,0.136301,0.0423555,1,0,-0.0418682
1999-01-22,AAPL,-0.0016102,-0.0634454,-0.13889,0.0197356,43.3462,0.0728114,0.424388,-0.0754552,0.0366849,0.132275,0.038421,0,0,-0.008064
1999-01-25,AAPL,0.0161309,-0.0468983,-0.124999,-0.0109883,44.4031,0.069048,0.498975,-0.0600509,0.0510175,0.148128,0.0371268,0,0,-0.0238108
1999-01-26,AAPL,0.0285696,-0.00917373,-0.117166,0.031848,41.1066,0.0650357,0.708686,-0.0346373,0.0770556,0.178374,0.0374702,0,0,-0.075618
1999-01-27,AAPL,-0.00925867,-0.0107851,-0.13008,-0.0183475,44.4444,0.0626394,0.472588,-0.0427197,0.0636185,0.165144,0.0364386,0,0,-0.0794397
1999-01-28,AAPL,0.0186904,0.0531396,-0.12097,0.0015313,32.9894,0.0576676,0.436905,-0.0249004,0.0805263,0.184524,0.0366687,0,0,-0.148317
1999-01-29,AAPL,0.00764752,0.062905,-0.00453143,0.0280821,34.6736,0.0549537,0.315233,-0.0187601,0.0858117,0.191209,0.0364274,0,0,-0.180578
1999-02-01,AAPL,-0.00607213,0.0396799,-0.00907928,0,29.1009,0.0560529,0.362077,-0.0247183,0.0757445,0.181872,0.0361769,0,0,-0.154197
1999-02-02,AAPL,-0.0427481,-0.0324081,-0.0412845,-0.0500022,23.9442,0.0575307,0.416189,-0.0641104,0.0277329,0.129515,0.0373398,0,0,-0.127589
1999-02-03,AAPL,0.0255196,0.00155753,-0.00924441,-0.0721506,27.3545,0.0503225,0.494906,-0.0366319,0.0515128,0.156475,0.0359972,0,0,-0.167963
1999-02-04,AAPL,-0.0575419,-0.0733926,-0.0241531,-0.0928138,34.2699,0.0478548,0.724407,-0.0878293,-0.0103204,0.0885392,0.0372631,0,0,-0.123763
1999-02-05,AAPL,-0.0412544,-0.118362,-0.0629021,-0.193056,30.1983,0.0513894,1.27907,-0.116215,-0.05118,0.0423122,0.0329516,0,0,-0.0533559
1999-02-08,AAPL,0.0395874,-0.0778604,-0.04127,-0.161111,38.5325,0.0489595,0.784168,-0.0730498,-0.0145521,0.0820121,0.0346444,0,0,-0.0960262
1999-02-09,AAPL,-0.0149027,-0.0510363,-0.0817905,-0.189373,37.838,0.0506605,1.16064,-0.0770193,-0.030282,0.0644761,0.0340822,0,0,-0.124368
1999-02-10,AAPL,0.0302532,-0.0466561,-0.0451712,-0.169376,48.1134,0.0484736,0.953277,-0.0397868,-0.00263549,0.0950245,0.0350534,0,0,-0.159871
1999-02-11,AAPL,0.0342585,0.0462046,-0.0305791,-0.147849,53.0174,0.0450652,0.996603,0.00173891,0.0274204,0.130489,0.036123,0,0,-0.162461
1999-02-12,AAPL,-0.0488955,0.0378664,-0.0849771,-0.0891235,44.6641,0.0508172,0.853752,-0.04278,-0.0246178,0.0735761,0.0291951,0,0,-0.0961884
1999-02-16,AAPL,0.0165827,0.0148997,-0.0641208,-0.0726179,42.8574,0.0494057,0.642766,-0.0231852,-0.00962879,0.0896813,0.0295435,0,0,-0.0734106
1999-02-17,AAPL,-0.0342585,-0.0050417,-0.0558207,-0.0948007,40.3847,0.0517615,0.650476,-0.0519663,-0.0451925,0.0510053,0.0302759,0,0,-0.0793929
1999-02-18,AAPL,-0.0270253,-0.0603579,-0.104198,-0.112479,35.2278,0.0555555,1.13354,-0.0721639,-0.0725522,0.021595,0.0306685,0,0,-0.0138911
1999-02-19,AAPL,0.032984,-0.0615158,-0.0181536,-0.0418682,38.4891,0.0540216,0.842502,-0.039549,-0.0436551,0.0541694,0.0304806,0,0,-0.0991594
1999-02-22,AAPL,0.0336143,0.0198992,0.0585191,-0.008064,43.1974,0.0523809,0.699539,-0.00686328,-0.0147388,0.0883512,0.0314357,0,0,-0.0878051
1999-02-23,AAPL,0,0.00326243,0.0182107,-0.0238108,47.7445,0.0518002,0.760224,-0.00565892,-0.0179797,0.0870815,0.0312201,0,0,-0.141463
1999-02-24,AAPL,-0.0260175,0.0118236,0.00672226,-0.075618,41.7292,0.0528262,0.523472,-0.0276776,-0.0461796,0.0577514,0.0309256,0,0,-0.100167
1999-02-25,AAPL,-0.0133548,0.02604,-0.0358897,-0.0794397,46.8353,0.0510034,0.659171,-0.0366752,-0.0604436,0.0427415,0.0309769,0,0,-0.084603
1999-02-26,AAPL,-0.057529,-0.0638645,-0.121452,-0.148317,45.1219,0.053347,1.59644,-0.0848598,-0.115536,-0.0178961,0.0326384,0,0,-0.0448836
1999-03-01,AAPL,-0.0305219,-0.121952,-0.10448,-0.180578,36.6664,0.0539684,1.13391,-0.104033,-0.142613,-0.0483165,0.0328148,0,1,0.0481484
1999-03-02,AAPL,0.0259276,-0.0991865,-0.0962476,-0.154197,41.6328,0.051702,1.51647,-0.0730356,-0.121192,-0.0242693,0.0337045,0,1,0.036102
1999-03-03,AAPL,-0.0126346,-0.0868089,-0.0760117,-0.127589,35.8975,0.0501439,0.652276,-0.0785805,-0.132626,-0.0372246,0.0327677,0,1,0.0511882
1999-03-04,AAPL,-0.0219397,-0.0947547,-0.0711821,-0.167963,27.9998,0.0527372,0.814058,-0.0905233,-0.150902,-0.0590018,0.0320918,0,1,0.0785064
1999-03-05,AAPL,-0.00747616,-0.0466788,-0.107562,-0.123763,31.818,0.0516546,1.03692,-0.0915313,-0.156447,-0.0665376,0.030068,1,1,0.11676
1999-03-08,AAPL,0.0357826,0.0185207,-0.10569,-0.0533559,34.7828,0.0505197,1.25139,-0.056522,-0.124649,-0.0337898,0.0302555,0,1,0.105454
1999-03-09,AAPL,-0.00727225,-0.0144395,-0.112194,-0.0960262,37.8951,0.0490584,0.73897,-0.0587005,-0.12849,-0.0415236,0.028697,0,1,0.0879096
1999-03-10,AAPL,-0.0457878,-0.0475322,-0.130215,-0.124368,36.181,0.0501784,1.28574,-0.0960345,-0.165545,-0.0860118,0.0300097,1,1,0.132436
1999-03-11,AAPL,-0.011519,-0.0373841,-0.128597,-0.159871,28.495,0.0511792,1.12675,-0.0987853,-0.171468,-0.0972368,0.0288329,1,1,0.141749
1999-03-12,AAPL,0.0310695,0,-0.0466788,-0.162461,26.9236,0.0488299,0.668984,-0.0623346,-0.142359,-0.070028,0.0286053,1,1,0.0922796
1999-03-15,AAPL,0.0263637,-0.00909357,0.00925868,-0.0961884,32.143,0.0479688,0.87635,-0.0326604,-0.11701,-0.0463957,0.0279756,0,1,0.016516
1999-03-16,AAPL,0.0422025,0.0402904,0.0252691,-0.0734106,42.3647,0.0457749,0.98279,0.0122061,-0.077144,-0.00738435,0.0294654,0,1,0.000880226
1999-03-17,AAPL,-0.0404936,0.0460622,-0.00365934,-0.0793929,39.4496,0.0496728,0.892712,-0.0246972,-0.111192,-0.048618,0.0298214,0,1,0.0495415
1999-03-18,AAPL,0.0422025,0.102913,0.0616817,-0.0138911,52.6568,0.0457751,0.572439,0.0171912,-0.0698902,-0.00966019,0.0309088,0,0,-0.00176045
1999-03-19,AAPL,-0.0563376,0.00941559,0.00941559,-0.0991594,49.0992,0.0526391,1.32329,-0.035017,-0.11848,-0.0663896,0.032214,1,1,0.0111933
1999-03-22,AAPL,0.0466422,0.0293593,0.0199987,-0.0878051,51.502,0.0516938,1.41277,0.0149254,-0.0725128,-0.023966,0.0331014,0,0,-0.0285219
1999-03-23,AAPL,-0.058823,-0.0704212,-0.0329682,-0.141463,46.332,0.0564126,0.97813,-0.0371985,-0.121493,-0.0821617,0.0351614,1,1,0.0416674
1999-03-24,AAPL,0.020832,-0.0110085,0.0345467,-0.100167,50.7751,0.053406,0.921556,-0.0117352,-0.0973347,-0.0638793,0.0353748,1,1,0.079779
1999-03-25,AAPL,0.00371034,-0.0475354,0.0504858,-0.084603,51.953,0.0522844,0.906981,-0.00350066,-0.0879676,-0.0611316,0.0353599,1,1,0.158965
1999-03-26,AAPL,-0.0166348,-0.00746221,0.00188312,-0.0448836,46.3413,0.0516918,0.603924,-0.0178158,-0.0966822,-0.077414,0.033316,1,1,0.231202
1999-03-29,AAPL,0.0639091,0.00891209,0.038533,0.0481484,53.623,0.0512367,1.34052,0.0424527,-0.0358086,-0.0194811,0.0355203,1,1,0.293287
1999-03-30,AAPL,0.0141365,0.0871224,0.0105659,0.036102,60.2316,0.0497759,1.32681,0.0552458,-0.0192713,-0.00668685,0.0352313,0,1,0.228221
1999-03-31,AAPL,0.00174205,0.0667928,0.055049,0.0511882,61.8113,0.0484469,0.995202,0.0543704,-0.0149035,-0.00611741,0.0350636,0,1,0.196521
1999-04-01,AAPL,0.00347803,0.0665459,0.0158472,0.0785064,59.5835,0.0475363,0.625246,0.0539788,-0.00903263,-0.00377133,0.0345898,0,1,0.275561
1999-04-05,AAPL,0.0277278,0.114661,0.106343,0.11676,59.9175,0.0463742,1.10068,0.0771042,0.0194252,0.0225896,0.0348362,0,1,0.337268
1999-04-06,AAPL,0.0252965,0.0742066,0.08378,0.105454,58.5473,0.0452301,1.48719,0.0985645,0.0456445,0.046914,0.0344632,0,1,0.223684
1999-04-07,AAPL,-0.0230278,0.0348409,0.124999,0.0879096,60.889,0.045815,0.963813,0.0686331,0.0228322,0.0213901,0.0349259,0,1,0.265995
1999-04-08,AAPL,-0.00673358,0.0260852,0.0946203,0.132436,55.3399,0.0452779,0.714614,0.0548901,0.0179783,0.0131884,0.0330842,0,1,0.206779
1999-04-09,AAPL,-0.00338961,0.0190629,0.0868773,0.141749,64.7728,0.0419089,0.663846,0.0444979,0.0164217,0.00851579,0.0329063,1,1,0.248299
1999-04-12,AAPL,-0.0136046,-0.021921,0.0902265,0.0922796,55.9751,0.0419943,0.963659,0.0258235,0.00516525,-0.00629543,0.0327255,0,1,0.248275
1999-04-13,AAPL,-0.0448278,-0.0888159,-0.0212001,0.016516,58.5527,0.0439652,0.996681,-0.0209412,-0.0363871,-0.051629,0.0340488,1,1,0.292419
1999-04-14,AAPL,0.0261716,-0.0429296,-0.00958438,0.000880226,59.4856,0.0452312,1.59187,0.0046379,-0.00818332,-0.0277864,0.0332584,0,1,0.30871
1999-04-15,AAPL,0.00615616,-0.0305096,-0.00522017,0.0495415,59.8726,0.0457037,3.49534,0.00841685,-0.000158749,-0.0227456,0.0319029,0,1,0.291959
1999-04-16,AAPL,-0.00874071,-0.035715,-0.017333,-0.00176045,61.4378,0.0461069,0.984778,-0.000309317,-0.00625776,-0.0321804,0.0306758,0,1,0.252204
1999-04-19,AAPL,-0.0440921,-0.0655192,-0.086004,0.0111933,41.6666,0.0488928,1.74175,-0.0448929,-0.0479381,-0.0753507,0.0296424,1,1,0.309963
1999-04-20,AAPL,0.00553471,-0.0162477,-0.103621,-0.0285219,39.5676,0.0483615,0.996382,-0.0382508,-0.0414563,-0.070875,0.0277723,1,1,0.328443
1999-04-21,AAPL,0.00917703,-0.0325397,-0.0740724,0.0416674,41.2587,0.0471428,0.672469,-0.0313052,-0.0308188,-0.0628597,0.024457,1,1,0.314545
1999-04-22,AAPL,0.0581813,0.0174846,-0.0135585,0.079779,51.445,0.0471279,1.37183,0.0211877,0.0260395,-0.00912915,0.0270826,1,1,0.168383
1999-04-23,AAPL,0.0773177,0.10582,0.0663253,0.158965,58.4158,0.046138,1.83047,0.0919053,0.104825,0.0665203,0.0314191,1,1,0.121213
1999-04-26,AAPL,0.0446571,0.208487,0.129308,0.231202,60.93,0.0451473,1.53225,0.12858,0.15331,0.112747,0.0318636,1,1,0.0244287
1999-04-27,AAPL,0.117558,0.343121,0.321298,0.293287,74.8203,0.0450821,3.08596,0.24347,0.283062,0.241251,0.037896,0,0,-0.0928952
