label,model,fold,test_year,auc,precision,recall,f1,brier,pos_rate_train,pos_rate_test
target_stop,lightgbm,20,2004,0.41192095885973434,0.4946236559139785,0.3129251700680272,0.38333333333333336,0.2939316901192392,0.316131360519668,0.5833333333333334
target_stop,logistic,21,2005,0.5124211853720051,0.5408163265306123,0.8153846153846154,0.6503067484662577,0.2508011426433352,0.3284432171211598,0.5158730158730159
target_stop,xgboost,21,2005,0.5781210592686001,0.5984251968503937,0.5846153846153846,0.5914396887159533,0.25666254767850233,0.3284432171211598,0.5158730158730159
target_stop,lightgbm,21,2005,0.5868221941992434,0.5859375,0.5769230769230769,0.5813953488372093,0.25045500092536355,0.3284432171211598,0.5158730158730159
target_stop,logistic,22,2006,0.5341633318511931,0.36153846153846153,0.6025641025641025,0.4519230769230769,0.25629640236339146,0.3359245782335428,0.3107569721115538
target_stop,xgboost,22,2006,0.5323847635986365,0.3333333333333333,0.5,0.4,0.2539522101569942,0.3359245782335428,0.3107569721115538
target_stop,lightgbm,22,2006,0.5512820512820512,0.375,0.6538461538461539,0.4766355140186916,0.2575938491374354,0.3359245782335428,0.3107569721115538
target_stop,logistic,23,2007,0.4818066157760815,0.46632124352331605,0.75,0.5750798722044729,0.25658522723679866,0.3361918373828807,0.47808764940239046
target_stop,xgboost,23,2007,0.5071882951653944,0.4888888888888889,0.55,0.5176470588235295,0.2734407051221862,0.3361918373828807,0.47808764940239046
target_stop,lightgbm,23,2007,0.5079516539440203,0.4965034965034965,0.5916666666666667,0.5399239543726235,0.2737436172740918,0.3361918373828807,0.47808764940239046
target_stop,logistic,24,2008,0.4702576112412178,0.24705882352941178,0.3,0.2709677419354839,0.246125371076668,0.3416310323762981,0.2766798418972332
target_stop,xgboost,24,2008,0.4956284153005464,0.24210526315789474,0.32857142857142857,0.2787878787878788,0.25087902948934765,0.3416310323762981,0.2766798418972332
target_stop,lightgbm,24,2008,0.5209211553473849,0.2736842105263158,0.37142857142857144,0.3151515151515151,0.252589868142521,0.3416310323762981,0.2766798418972332
target_stop,logistic,25,2009,0.3784079218106996,0.4031413612565445,0.7129629629629629,0.5150501672240803,0.2674572986145468,0.338479635347743,0.42857142857142855
target_stop,xgboost,25,2009,0.5270061728395061,0.4540229885057471,0.7314814814814815,0.5602836879432624,0.2700305728583747,0.338479635347743,0.42857142857142855
target_stop,lightgbm,25,2009,0.5147247942386832,0.422360248447205,0.6296296296296297,0.5055762081784386,0.2676205703122579,0.338479635347743,0.42857142857142855
target_stop,logistic,26,2010,0.5279871222653105,0.28431372549019607,0.7341772151898734,0.4098939929328622,0.26535312798529825,0.3416985679852545,0.3134920634920635
target_stop,xgboost,26,2010,0.2828711494841589,0.1889763779527559,0.3037974683544304,0.23300970873786409,0.3151060531376745,0.3416985679852545,0.3134920634920635
target_stop,lightgbm,26,2010,0.3377844442818468,0.16981132075471697,0.22784810126582278,0.1945945945945946,0.2949935481471201,0.3416985679852545,0.3134920634920635
target_stop,logistic,27,2011,0.477322262584328,0.19375,0.6595744680851063,0.2995169082125604,0.26296829324658916,0.34182067077344286,0.1865079365079365
target_stop,xgboost,27,2011,0.41494551115723927,0.136986301369863,0.425531914893617,0.20725388601036268,0.27097597936207596,0.34182067077344286,0.1865079365079365
target_stop,lightgbm,27,2011,0.3579657498702647,0.10526315789473684,0.2978723404255319,0.15555555555555556,0.2905464791574398,0.34182067077344286,0.1865079365079365
